Intel Core i5-3210M ,2012 1 Semester
Intel Atom Z3775D,2014 1 Semester
AMD PRO A12-9800B,2016 2 Semester
Intel Core i3-2370M ,2012 1 Semester
Intel Core i3-4030U,2014 1 Semester
AMD A4-1200,2013 1 Semester
Intel Core i3-4030Y,2014 1 Semester
Intel Celeron B815,2012 1 Semester
AMD A6-5350M,2013 1 Semester
Intel Core i7-3612QM,2012 1 Semester
Intel Core i5-3320M ,2012 1 Semester
Intel Core i7-3635QM,2012 2 Semester
Intel Mobile Celeron N2840,2014 2 Semester
Intel Core i7-4722HQ,2015 1 Semester
Intel Atom Z2420,2013 1 Semester
Intel Core i5-4278U,2014 2 Semester
Intel Core i7-6560U,2015 2 Semester
Intel Pentium 3805U,2015 1 Semester
AMD C-Series C-70,2012 2 Semester
Intel Core i5-6300U,2015 2 Semester
AMD A4-1350,2013 2 Semester
AMD PRO A8-9630B,2016 2 Semester
Intel Core i3-4005U,2013 2 Semester
Intel Core i7-5850HQ,2015 1 Semester
AMD E2-2000,2013 1 Semester
Intel Atom Z3770D,2013 2 Semester
Intel Pentium 977,2012 1 Semester
AMD A8-4557M,2013 1 Semester
Intel Core i5-4340M,2014 1 Semester
AMD E1-2500,2013 1 Semester
Intel Core i7-4710HQ,2014 1 Semester
Intel Core i7-6770HQ,2016 1 Semester
AMD Z-Series Z-60,2012 2 Semester
Intel Pentium 987,2012 2 Semester
Intel Atom Z3770,2013 2 Semester
AMD E1-1200,2012 1 Semester
AMD A8-4500M,2012 1 Semester
Intel Atom Z2560,2013 1 Semester
Intel Atom Z3775,2014 1 Semester
Intel Atom Z3530,2014 1 Semester
Intel Core i7-4712MQ,2014 1 Semester
Intel Core i7-3517U,2012 1 Semester
Intel Core i7-7567U,2017 1 Semester
Intel Pentium 2030M,2013 1 Semester
AMD A4-1250,2013 1 Semester
Intel Pentium 997,2012 2 Semester
Intel Core i5-5200U,2015 1 Semester
Intel Core i7-3612QM ,2012 1 Semester
Intel Core i5-4220Y,2014 1 Semester
Intel Core i7-3540M ,2013 1 Semester
AMD A10 Pro-7350B,2014 1 Semester
AMD A10-7300,2014 1 Semester
Intel Atom Z3785,2014 2 Semester
Intel Celeron 1020M,2013 1 Semester
Intel Core i7-4810MQ,2014 1 Semester
Intel Core i7-6700HQ,2015 2 Semester
Intel Core i5-4330M,2013 2 Semester
Intel Core i7-4700MQ,2013 1 Semester
AMD PRO A12-8800B,2015 2 Semester
Intel Core i5-3360M ,2012 1 Semester
Intel Core i7-5750HQ,2015 1 Semester
AMD E1-1500,2013 1 Semester
Intel Celeron 1037U,2013 1 Semester
AMD A6-1450,2013 1 Semester
Intel Pentium 2020M,2012 2 Semester
Intel Core i3-4025U,2014 1 Semester
Intel Core i3-4158U,2013 1 Semester
Intel Core i5-4250U,2013 1 Semester
Intel Core i7-8650U,2017 2 Semester
Intel Core i5-7300U,2017 1 Semester
Intel Core i3-4110M,2014 1 Semester
Intel Mobile Pentium N3700,2015 1 Semester
Intel Core i7-6660U,2016 1 Semester
Intel Core i7-4712HQ,2014 1 Semester
Intel Core i5-7440HQ,2017 1 Semester
Intel Celeron 3215U,2015 1 Semester
Intel Core i3-4012Y,2013 2 Semester
Intel Core i7-3630QM,2012 2 Semester
AMD E2-3000,2013 1 Semester
AMD A4-7210 ,2015 1 Semester
AMD FX-8800P,2015 1 Semester
Intel Atom Z3680D,2013 2 Semester
Intel Core i5-4360U,2014 1 Semester
Intel Core i3-4000M,2013 2 Semester
Intel Pentium 3560M,2014 1 Semester
Intel Core i7-4700HQ,2013 1 Semester
Intel Atom Z2760,2012 2 Semester
Intel Core i5-4288U,2013 1 Semester
Intel Atom Z2520,2013 1 Semester
Intel Mobile Pentium N3710,2016 1 Semester
AMD A10-9600P,2016 1 Semester
Intel Core i7-4800MQ,2013 1 Semester
Intel Pentium 3560Y,2013 2 Semester
Intel Core i7-7660U,2017 1 Semester
Intel Core i3-4100U,2013 1 Semester
AMD A12-9730P,2016 1 Semester
Intel Core i3-4100M,2013 2 Semester
Intel Core i7-3820QM ,2012 1 Semester
Intel Core i7-3940XM,2012 2 Semester
Intel Core i3-5005U,2015 1 Semester
Intel Core i7-4910MQ,2014 1 Semester
Intel Core i7-4702MQ,2013 1 Semester
Intel Atom Z3740,2013 2 Semester
Intel Atom Z3745,2014 1 Semester
Intel Core i5-6200U,2015 2 Semester
Intel Celeron 1000M,2013 1 Semester
AMD A10-7400P,2014 1 Semester
Intel Atom x5 E8000,2016 1 Semester
AMD A4-5150M,2013 1 Semester
Intel Core i5-4350U,2013 1 Semester
Intel Core i5-5257U,2015 1 Semester
